,time,value
0,0,0.0038132417671511375
1,1,0.008769577283363793
2,2,0.03261777959743584
3,3,0.02368101144604336
4,4,0.002329787458949748
5,5,0.02964681256832672
6,6,0.03641129808330046
7,7,0.04372164317362084
8,8,0.03542909944402882
9,9,-0.017424550477766997
10,10,0.024113659319826813
11,11,-0.019399538282025328
12,12,0.00509978872228079
13,14,-0.006784878234199567
14,16,-0.0025094415962659067
15,18,-0.008062877707171756
16,19,-0.002775510954843348
17,20,-0.005268742034341268
18,21,-0.010103794792282125
19,22,-0.003417199847297419
20,23,-0.005509629639977873
21,24,0.012460127569476466
22,25,0.004665684946087248
23,26,-0.0042188005056207085
24,27,-0.026226077296727282
25,28,0.02323481467592053
26,29,-0.017286367103991968
27,30,0.0036908566167735968
28,31,0.021048069736995953
29,32,0.027862193161813934
30,33,0.021846366871364233
31,34,-0.0028915538664232516
32,35,-0.01115188630148986
33,36,0.005507656600517362
34,37,-0.04263132254197377
35,38,0.0020197594727849716
36,39,0.005963295736886447
37,40,-0.027500613860131095
38,41,-0.0172245930139921
39,42,-0.006067097340380899
40,43,-0.006354533849626267
41,44,0.027597125621315458
42,45,-0.012798044972115669
43,47,0.004789305429814158
44,49,-0.0020207579807954234
45,50,0.006572763402253499
46,51,-0.038915750127170995
47,52,-0.03772285444980543
48,53,0.01596915050647104
49,54,-0.005597919741995455
50,55,-0.043885261494918705
51,56,-0.038210513750236215
52,58,-0.020712206057765522
53,59,-0.02724398056903797
54,60,-0.025823000471625803
55,61,-0.034789370325464364
56,62,-0.051811584037230386
57,63,-0.02694085203390998
58,64,-0.023616366198049518
59,65,0.00557381077207666
60,66,-0.032010486246481396
61,67,-0.04540099888779711
62,69,-0.04055484482662032
63,70,-0.0020050372527019855
64,71,-0.016582308908547325
65,72,-0.029765428497163102
66,73,-0.04896000220109539
67,74,-0.03610067639388311
68,75,-0.000914440616881586
69,76,0.015130330496910285
70,77,0.0008808981874241616
71,78,0.015585778832323574
72,79,-0.0018172138730735289
73,80,-0.013422861494684786
74,81,-0.014190713805616083
75,82,-0.019672972408913744
76,83,-0.021524624978357783
77,84,-0.02094612831464273
78,85,-0.018600818696288112
79,86,-0.0245593969270892
80,87,-0.011543248141752163
81,88,-0.02138112019471439
82,89,0.030980504413923773
83,90,0.03405340385695009
84,91,-0.0006555094582552758
85,92,0.016567837699110795
86,93,0.04169111516461022
87,94,0.014410388668424465
88,95,0.036231506682246395
89,97,0.022127561798125518
90,98,0.013300307280367574
91,99,0.021901311692341947
92,100,0.010259058639077891
93,101,-0.0020979569754294917
94,102,0.025202880896798053
95,103,0.0008466768293652872
96,104,0.012767868894716863
97,105,0.003634351928410212
98,106,0.024215076959474557
99,107,0.00930299108481653
100,108,0.0019008216420986152
101,109,0.004101236320312908
102,110,-0.023816869599111445
103,111,-0.009133688168986678
104,112,-0.0065253954204685825
105,113,0.02047851472441015
106,114,0.0025590795372399644
107,115,0.03943356727283941
108,116,-0.05113521172110972
109,117,-0.00921681534362029
110,118,-0.008247701881023783
111,119,0.009740560884939898
112,120,-0.0006776961188509939
113,121,0.02753007879352681
114,122,-0.01744049329532759
115,123,0.0026852122172194067
116,124,-0.026967059190735398
117,125,-0.029029659244062436
118,126,0.007749109766308296
119,127,0.0025689060800584483
120,128,-0.015678965487298167
121,130,-0.036370368153934934
122,131,-0.012292158660749944
123,132,-0.03200660211905358
124,133,-0.022982261989045513
125,134,-0.020578991004571022
126,135,-0.017041218465546498
127,137,-0.015991485358243004
128,138,-0.020041154479699824
129,140,-0.019383750765176195
130,141,-0.02223382160033907
131,143,-0.018224253764080697
132,145,0.01208692437513443
133,146,0.03818742188618338
134,147,-0.0017051079455794886
135,148,-0.014271133533994116
136,149,-0.0034185560023649764
137,151,-0.035285566198578984
138,152,-0.016464843806621474
139,153,-0.03490892258736695
140,155,-0.025577643853246828
141,156,0.005122438364273963
142,158,0.024412875026948295
143,159,0.00881337970089396
144,160,0.006460561687271611
145,161,-0.018114806341587915
146,162,-0.05738590356745199
147,163,-0.00842427882337025
148,164,0.028855672023063664
149,165,-0.011041278818823708
150,166,-0.014587310908383834
151,167,0.009677226981337722
152,168,0.0046137256179768936
153,169,-0.01161268867867689
154,170,-0.017555746706654156
155,171,-0.002917466772037476
156,172,-0.012532244810801452
157,173,0.014473387905673457
158,174,-0.008113283077059778
159,175,0.003176598109128409
160,176,0.029978262779722868
161,177,0.04235493695118267
162,178,0.019683957927773922
163,179,-0.021250182173149043
164,180,-0.004453291589081314
165,181,-0.026494927096784568
166,182,0.03582982674312972
167,183,0.009097131211852735
168,184,0.010460461441267556
169,185,-0.0017433682441965743
170,186,-0.010285476659712415
171,187,0.0032327336635931464
172,188,0.003024331089094739
173,189,0.026287727285928087
174,191,0.03173487837374908
175,192,0.0480502745381098
