,time,value
0,0,0.013703925323808798
1,1,0.032224023050634765
2,2,0.0029309816247056752
3,3,0.0033719892715896004
4,4,-0.024919801158994268
5,5,0.009723289766122335
6,6,-0.010068688312430072
7,7,-0.006716037500906743
8,8,0.03011344452553004
9,9,-0.0031189628714238474
10,10,0.05256000277528757
11,11,0.009499505765227612
12,12,0.020300905249184212
13,13,-0.013941186095321719
14,14,0.006223028334438851
15,15,0.003483375182410118
16,16,-0.013368209065592862
17,17,0.01300450375987434
18,18,0.03326069104944794
19,19,-0.056657871241911295
20,20,-0.004118952798634997
21,21,-0.009774721097577346
22,22,-0.015351683943849075
23,23,0.022911953671718135
24,24,-0.037330727213957124
25,25,0.008624316088133912
26,26,0.0006584315493291312
27,27,0.020119463738579896
28,28,0.00121516840724134
29,29,0.030794326362218797
30,30,0.009981412366592463
31,31,-0.01390771520915759
32,32,0.018786833760276837
33,33,0.040576154580308964
34,34,0.011785239540530812
35,35,0.022571565577030602
36,36,-0.017504299761880025
37,37,0.011583642543486771
38,38,0.006259886924655545
39,39,-0.00017983316505023927
40,40,0.03971973444465222
41,41,-0.04326654337644077
42,42,0.040609365813088154
43,43,0.04090527921012486
44,44,0.024309019896658512
45,45,0.008286864317121256
46,46,-0.017162896768519745
47,47,-0.005966864780197468
48,48,-0.015034938144365413
49,49,-0.0015074807366062886
50,50,-0.031188748123005008
51,51,-0.004695877640869231
52,52,0.027022702161697762
53,53,0.01963164518666341
54,54,0.00878245582787761
55,55,-0.01429212822641777
56,56,0.026558803440895267
57,57,-0.02862259802639697
58,58,0.022995170887970394
59,59,0.05805763433027851
60,60,-0.01996753978012324
61,61,0.014287780380630753
62,62,0.025888843090086138
63,63,-0.0016833127271938134
64,64,-0.01293564610911914
65,65,0.00027621833956993847
66,66,-0.0128527338123866
67,67,-0.020458684681653648
68,68,0.030670771588389937
69,69,0.015265779252314019
70,70,0.05526226371925455
71,71,0.009448506721579207
72,72,0.008840206607228937
73,73,-0.02026410435662572
74,74,0.0025708750054496965
75,75,0.03850281058375923
76,76,0.015371071958125239
77,77,0.01018258019646297
78,78,0.02767844921683122
79,79,-0.027199392100603726
80,80,-0.00779962984441709
81,81,-0.03941962920077635
82,82,-0.03073733203672832
83,83,0.03784937250724407
