,time,value
0,0,-1.2958625925090386
1,1,-1.234954323021753
2,2,-1.1817571302591368
3,3,-0.9644986165065037
4,4,-0.9844892545530831
5,5,-0.7439081612899711
6,6,-0.537926358166151
7,7,-0.6942977045571482
8,8,-0.6332772168582302
9,9,-0.6789621667354349
10,10,-0.7120053591363675
11,11,-0.5140496268316591
12,12,-0.48374544408860976
13,13,-0.3079160834704501
14,14,-0.49853528935867575
15,15,-0.7746441672242912
16,16,-0.9169135107952471
17,17,-0.8794678917543406
18,18,-0.8730115276730556
19,19,-0.6228174251969559
20,20,-0.4800161656360094
21,21,-0.44560195840551053
22,22,-0.3847900248102258
23,23,-0.24086266809931117
24,24,-0.0835594558029252
25,25,-0.12176138322684019
26,26,-0.16013959085268303
27,27,-0.30431514030729945
28,28,-0.3564021394739129
29,29,-0.3098608170364012
30,30,-0.396745483187155
31,31,-0.46296303386806364
32,32,-0.4161980759101318
33,33,-0.46976436455223297
34,34,-0.5022361524943615
35,35,-0.5675390015144476
36,36,-0.6513361348587662
37,37,-0.6971621818398551
38,38,-0.5364807179525342
39,39,-0.4281034691732693
40,40,-0.44783553612216154
41,41,-0.3962980719069027
42,42,-0.31047615713491444
43,43,-0.3579598033892192
44,44,-0.3686931916735527
45,45,-0.3396752158083488
46,46,-0.3385419456624337
47,47,-0.3219275387611188
48,48,-0.1272890279179598
49,49,-0.1519896220887199
50,50,-0.292763530776157
51,51,-0.22971639096819763
52,52,-0.04385154043668879
53,53,-0.07312255164413255
54,54,0.02820257632416831
55,55,0.14724558758559217
56,56,0.23568031839563608
57,57,0.2876845991302158
58,58,0.6007186221652349
59,59,0.6417990285246025
60,60,0.8813170036807383
61,61,0.9663213209423395
62,62,0.9217440151381227
63,63,1.1807489805950313
64,64,1.123027096245387
65,65,1.0135387442647423
66,66,0.8922009928213387
67,67,0.9113192480994112
68,68,0.799518095511297
69,69,0.917918361962628
70,70,0.7140760362741412
71,71,0.6261642566923078
72,72,0.5172926068191578
73,73,0.5482611749767365
74,74,0.6938226456571549
75,75,0.6548670962510275
76,76,0.7468067966416264
77,77,0.7507940811429776
78,78,0.7200761321990984
79,79,0.7666939830256919
80,80,0.7222611781259702
81,81,0.802094447169951
82,82,1.0349146635922026
83,83,1.2471983566696256
84,84,1.264351125066786
85,85,1.167140677789529
86,86,1.1710083383670387
87,87,0.9991573980853792
88,88,1.0742252941658117
89,89,0.8178955828108805
90,90,0.6619741037498076
91,91,0.8056424644258726
92,92,0.8374331162255969
93,93,0.7666350273413282
94,94,0.6019659482442589
95,95,0.4592674767190158
96,96,0.48364825046821597
97,97,0.5187796897628532
98,98,0.7716713026097258
99,99,0.8034340717389916
100,100,0.8149724440565206
101,101,0.8990713238882915
102,102,1.0731133609683223
103,103,1.3329803978769432
104,104,1.4665269875678721
105,105,1.5076875911571586
106,106,1.4223319684290363
107,107,1.4177323419756722
108,108,1.3972884462583588
109,109,1.306048615738159
110,110,1.2556209005700423
111,111,1.2734281256444124
112,112,1.2266390492763224
113,113,1.273068082471115
114,114,1.2735412972428757
115,115,1.2115256490881199
116,116,1.1597151965813208
117,117,1.1025289553272253
118,118,1.0899919475519138
119,119,1.3005028558945793
120,120,1.3882388101631111
121,121,1.504406333235643
122,122,1.505697786664896
123,123,1.6200526165130265
124,124,1.5175335175798432
125,125,1.5880148932021487
126,126,1.648534854315851
127,127,1.469406513181422
128,128,1.3149350382770315
129,129,1.402435140774314
130,130,1.2524042869856706
131,131,1.090516093754751
132,132,1.0660263916889492
133,133,1.097881986935508
134,134,0.8899537530420298
135,135,0.9099219992416858
136,136,1.0311801909821092
137,137,0.9014796769501435
138,138,0.8694080699866004
139,139,0.8518385411628198
140,140,0.9838844158911106
141,141,0.9725798259536826
142,142,0.8866252083097934
143,143,0.9097993275664379
144,144,0.9400306864927848
145,145,0.9002482724676155
146,146,0.7974042903249704
147,147,0.7067486282921842
148,148,0.603824817505481
149,149,0.7255678092854264
150,150,0.40583851140273147
151,151,0.013381250640654263
152,152,0.07539593961576295
153,153,-0.03884650282826613
154,154,-0.043015615289767606
155,155,0.0013680778665166593
156,156,-0.023903481796785614
157,157,0.09337972697348423
158,158,0.2971789959201361
159,159,0.2430570323554192
160,160,0.37500910968828355
161,161,0.38747699362130417
162,162,0.4620583907044393
163,163,0.506953879864791
164,164,0.5529713831241987
165,165,0.6429782617057407
166,166,0.7593351420952875
167,167,0.8140281711127236
168,168,0.7047789758999126
169,169,0.42998732387243177
170,170,0.409911160637948
171,171,0.25376701312282124
172,172,0.23480562369713376
173,173,0.19676027616602632
174,174,0.1457751360033162
175,175,0.13576023166835124
176,176,0.37066913796600487
177,177,0.3957384416788099
178,178,0.25257422618674347
179,179,0.16455723958385743
180,180,0.2448671884417447
181,181,0.24601067630507567
182,182,0.3856808483954907
183,183,0.3485935747199065
184,184,0.24724542014541623
185,185,0.30189443322168724
186,186,0.308263295219388
187,187,0.19446684106817136
188,188,0.19063350325550527
189,189,0.25456151754354533
190,190,0.4123964694717749
191,191,0.33311045442756193
192,192,0.4619723521538212
193,193,0.46812536608002653
194,194,0.3022605811656028
195,195,0.3835354815378086
196,196,0.46119727815204037
197,197,0.6597757583604225
198,198,0.8191295936439803
199,199,0.8225951089079842
200,200,0.8154875025457645
201,201,0.8533748574264509
202,202,0.9013052114113989
203,203,0.7005701230986412
204,204,0.6563780424792114
205,205,0.7240772785968406
206,206,0.8282956764299175
207,207,0.662124919637416
208,208,0.6017577315310834
209,209,0.4430278545251518
210,210,0.47444675847990897
211,211,0.24336413706850102
212,212,0.0733832534194813
213,213,-0.19680762347112296
214,214,-0.30382832191765485
215,215,-0.501762585885827
216,216,-0.5590678792133743
217,217,-0.6273804059608799
218,218,-0.6612302172848353
219,219,-0.590292355615531
220,220,-0.4535141798077355
221,221,-0.38643444497171153
222,222,-0.26976123273979485
223,223,-0.04586059135581458
224,224,0.16286602867636
225,225,0.13645152685383535
226,226,0.04627627921579908
227,227,-0.0823473220687985
228,228,-0.1400874942342269
229,229,-0.1612052040614682
230,230,-0.22839433712159968
231,231,-0.39459310373283785
232,232,-0.380972730164855
233,233,-0.40933409897365236
234,234,-0.46862696377199764
235,235,-0.6168257857219771
236,236,-0.7421279216969001
237,237,-0.7838291001575384
238,238,-0.8992317029240693
239,239,-0.8233669833267881
240,240,-0.8720852953505759
241,241,-0.7734836145872206
242,242,-0.7600558005724963
243,243,-0.7834444947834421
244,244,-0.7441721447449107
245,245,-0.4784147724491008
246,246,-0.5284377271039591
247,247,-0.3572837515454757
248,248,-0.3454602335685451
249,249,-0.3644129438860523
250,250,-0.5344814416956077
251,251,-0.7761164488668255
252,252,-0.7661239805932454
253,253,-0.6959729518742142
254,254,-0.4244948265229215
255,255,-0.5071449406422008
256,256,-0.48860823369580486
257,257,-0.1862557082747306
258,258,-0.46258747003228795
259,259,-0.4958754880546279
260,260,-0.4327900296858533
261,261,-0.301513660689983
262,262,-0.22475288698133922
263,263,-0.2396601491175038
264,264,-0.21779849377593885
265,265,-0.18623908762303568
266,266,-0.4003511448125848
267,267,-0.22095557631184
268,268,-0.1389383123792852
269,269,-0.2793556467725059
270,270,-0.5348036726033804
271,271,-0.6526346892782909
272,272,-0.5086374991743087
273,273,-0.4772016664779788
274,274,-0.5741571194111279
275,275,-0.6719087332273344
276,276,-0.7024961906550024
277,277,-0.7423661123764822
278,278,-0.7856414871224638
279,279,-0.7060575547166068
280,280,-0.5821548974985651
281,281,-0.5791816626361938
282,282,-0.4177862436066616
283,283,-0.3996735404433059
284,284,-0.38586629395618777
285,285,-0.2671425812333006
286,286,-0.3991029711284857
287,287,-0.36530698523676475
288,288,-0.3062025849172567
289,289,-0.35724795013805255
290,290,-0.3416815841506682
291,291,-0.4968681152623823
292,292,-0.5032348127782079
293,293,-0.38956389523561663
294,294,-0.4243540564632897
295,295,-0.651460750651461
296,296,-0.6660103165821991
297,297,-0.5887114985826363
298,298,-0.6821853477026736
299,299,-0.792972631018304
300,300,-0.71457677122918
301,301,-0.7557890151848172
302,302,-0.48774541055944715
303,303,-0.43280516800580837
304,304,-0.31385969802793034
305,305,-0.41402055279159444
306,306,-0.550024341862395
307,307,-0.6138030714588878
308,308,-0.5345116316302626
309,309,-0.4513580148860778
310,310,-0.5869354436129566
311,311,-0.5720525309155855
312,312,-0.7635478976961247
313,313,-0.9333409429866365
314,314,-1.0199176514885238
315,315,-0.7192455539812461
316,316,-0.7144480389941695
317,317,-0.6901182853222841
318,318,-0.7252764248106984
319,319,-0.7138729856709201
320,320,-0.7472452940253927
321,321,-0.6789181620857883
322,322,-0.7291574114183036
323,323,-0.8105668142680471
324,324,-0.7906607684369857
325,325,-0.9193386905581826
326,326,-0.9482425221264873
327,327,-0.8719198187869954
328,328,-0.8371791025509174
329,329,-0.7832519677819143
330,330,-0.9707000310336524
331,331,-0.8965357436797444
332,332,-1.0026528554991152
333,333,-1.350566652877583
334,334,-1.2743659618288745
335,335,-1.0917371668035258
336,336,-0.9917873190473383
337,337,-1.0417982282440652
338,338,-1.0634761316942722
339,339,-0.9137496798056183
340,340,-0.7276659514650047
341,341,-0.6716821145068423
342,342,-0.7213515364055376
343,343,-0.8519383905438666
344,344,-0.9041644616711371
345,345,-0.8204480052723815
346,346,-0.8831388919235431
347,347,-1.0599119376984893
348,348,-1.184126256905692
349,349,-1.2236777974759305
350,350,-1.4808403105248367
351,351,-1.4465932042032141
352,352,-1.5014898183430192
353,353,-1.6485916192995835
354,354,-1.8597085803939026
355,355,-1.9172585103372501
356,356,-1.8327087862445095
357,357,-1.7330474150441995
358,358,-1.587562209607525
359,359,-1.4830644728920366
360,360,-1.2661197578226506
361,361,-1.0685633918521935
362,362,-0.944069982695326
363,363,-0.8080420723444737
364,364,-0.6693438381040725
365,365,-0.43865819890113866
366,366,-0.3667185606526368
367,367,-0.2979082125103239
368,368,-0.3634634465584392
369,369,-0.4002665407246334
370,370,-0.5207436241045821
371,371,-0.6742566405224958
372,372,-0.7567576167548887
373,373,-0.890469971511878
374,374,-0.8473546982871705
375,375,-0.678314691042527
376,376,-0.5889222469722234
377,377,-0.541737969107084
378,378,-0.3193424871751336
379,379,-0.28716546881144106
380,380,-0.3815904627954015
381,381,-0.39012995814052354
382,382,-0.5811839696271455
383,383,-0.5770943550021972
384,384,-0.560411600157099
385,385,-0.5790683697829524
386,386,-0.686390403697132
387,387,-0.6110554112069593
388,388,-0.8640999139661059
389,389,-1.044837878111961
390,390,-1.2319609152733413
391,391,-1.4394194364799078
392,392,-1.5103819684132278
393,393,-1.6163470520621008
394,394,-1.3361353455320806
395,395,-1.3867575995031023
396,396,-1.4959527668031385
397,397,-1.451025974743547
398,398,-1.3033778878901099
399,399,-1.2731371090458297
400,400,-1.0653433528176106
401,401,-0.9540548579293282
402,402,-0.9348835861874172
403,403,-0.8770039654681052
404,404,-0.7083395708255023
405,405,-0.502997570595684
406,406,-0.6880180830137084
407,407,-0.8998756940496931
408,408,-1.007113202345246
409,409,-1.2696434688066134
410,410,-1.549667810040282
411,411,-1.5995738481563817
412,412,-1.722557658124324
413,413,-1.7575910243664299
414,414,-1.6317441130199124
415,415,-1.4529272155670472
416,416,-1.3716865041212487
417,417,-1.3126054357212975
418,418,-1.1939777870244983
419,419,-1.157384406410329
420,420,-1.089123397604782
421,421,-1.0906277985213801
422,422,-1.1574555894973382
423,423,-1.2691639242600705
424,424,-1.3170551386474918
425,425,-1.310084232470429
426,426,-1.1613304735943477
427,427,-1.0209803169879963
428,428,-1.0679207811197755
429,429,-1.2032778257735786
430,430,-1.5577705805054916
