,time,value
0,0,-1.2958625925090386
1,1,-1.297936078036735
2,2,-1.3015555472885438
3,3,-1.1293869918068458
4,4,-1.1783271651050982
5,5,-0.9477214018606911
6,6,-0.731764268718166
7,7,-0.4795054004593054
8,8,-0.7530756338876374
9,9,-0.7862753437264365
10,10,-0.7120053591363674
11,11,-0.4510678718166771
12,12,-0.36394702705920257
13,13,-0.2374027318752055
14,14,-0.3046973788066607
15,15,-0.5708309266535712
16,16,-0.723075600243232
17,17,-0.7145795164539986
18,18,-0.7532131106436484
19,19,-0.49591171387563165
20,20,-0.4800161656360095
21,21,-0.5085837134204925
22,22,-0.5045884418396329
23,23,-0.40575104339965323
24,24,-0.2773973663549402
25,25,-0.3255746237975602
26,26,-0.3539775014046981
27,27,-0.4692035156076415
28,28,-0.4762005565033198
29,29,-0.37284257205138327
30,30,-0.3967454831871551
31,31,-0.3999812788530817
32,32,-0.2963996588807247
33,33,-0.304875989251891
34,34,-0.30839824194234644
35,35,-0.36372576094372755
36,36,-0.45749822430675113
37,37,-0.5322738065395131
38,38,-0.4166823009231269
39,39,-0.3651217141582872
40,40,-0.4478355361221618
41,41,-0.4592798269218849
42,42,-0.4302745741643215
43,43,-0.6498974965191741
44,44,-0.5625311022255677
45,45,-0.5434884563790688
46,46,-0.5323798562144486
47,47,-0.48681591406146063
48,48,-0.24708744494736706
49,49,-0.214971377103702
50,50,-0.29276353077615713
51,51,-0.16673463595321542
52,52,0.07594687659271827
53,53,0.0917658236562096
54,54,0.2220404868761833
55,55,0.16606291430098347
56,56,0.4295182289476509
57,57,0.45257297443055766
58,58,0.7205170391946422
59,59,0.704780783539585
60,60,0.8813170036807384
61,61,0.9033395659273573
62,62,0.8691617383898508
63,63,1.0158606052946892
64,64,0.9291891856933719
65,65,0.8097255036940224
66,66,0.6983630822693236
67,67,0.7464308727990693
68,68,0.6797196784818903
69,69,0.8549366069476462
70,70,0.7211268675160414
71,71,0.6891460117072893
72,72,0.6370910238485649
73,73,0.7131495502770783
74,74,0.8876605562091698
75,75,0.8586803368217475
76,76,0.9406447071936415
77,77,1.0761595964024946
78,78,0.8398745492285057
79,79,0.8296757380406737
80,80,0.7317442558167679
81,81,0.7391126921549689
82,82,0.9151162465627951
83,83,1.0823099813692836
84,84,1.070513214514771
85,85,0.9633274372188091
86,86,0.9771704278150236
87,87,0.8342690227850372
88,88,0.9544268771364043
89,89,0.7549138277958987
90,90,0.6692016634743245
91,91,1.4399907069496314
92,92,0.9572315332550045
93,93,0.9315234026416702
94,94,0.795803858796274
95,95,0.6630807172897358
96,96,0.6774861610202311
97,97,0.6836680650631956
98,98,0.7225121868557733
99,99,0.8664158267539736
100,100,0.8149724440565208
101,101,0.8360895688733094
102,102,0.9533149439389147
103,103,1.1680920225766016
104,104,1.2726890770158572
105,105,1.3038743505864385
106,106,1.2284940578770214
107,107,1.25284396667533
108,108,1.3224698028531037
109,109,1.2430668607231772
110,110,1.2556209005700427
111,111,1.3364098806593938
112,112,1.3464374663057306
113,113,1.437956457771457
114,114,1.4673792077948908
115,115,1.41533888965884
116,116,1.417512191249749
117,117,1.594286835644513
118,118,1.2097903645813217
119,119,1.3634846109095604
120,120,1.3882388101631113
121,121,1.441424578220661
122,122,1.312952540522979
123,123,1.455164241212684
124,124,1.3236956070278283
125,125,1.4002424687843442
126,126,1.454696943763836
127,127,1.3045181378810804
128,128,1.195136621247624
129,129,1.339453385759332
130,130,1.252404286985671
131,131,1.1534978487697323
132,132,1.185824808718356
133,133,1.2627703622358502
134,134,1.0991855247081748
135,135,1.1137352398124059
136,136,1.11855019133188
137,137,1.0663680522504855
138,138,0.9892064870160072
139,139,0.9148202961778025
140,140,1.015840761680065
141,141,0.9095980709387006
142,142,0.7668267912803871
143,143,0.7449109522660955
144,144,0.7461927759407698
145,145,0.5771769696628509
146,146,0.603566379772955
147,147,0.5418602529918427
148,148,0.4840264004760735
149,149,0.6625860542704444
150,150,0.4058385114027318
151,151,0.07636300565563693
152,152,0.19519435664516982
153,153,0.1260418724720767
154,154,0.15082229526224752
155,155,0.20518131843723666
156,156,0.5566929644798291
157,157,0.25826810227382624
158,158,0.416977412949543
159,159,0.3060387873704019
160,160,0.3750091096882825
161,161,0.32449523860632223
162,162,0.3422599736750319
163,163,0.3420655045644495
164,164,0.3591334725721833
165,165,0.4391650211350207
166,166,0.5654972315432726
167,167,0.649139795812382
168,168,0.584980558870505
169,169,0.3670055688574497
170,170,0.40991116063794686
171,171,0.31674876813780384
172,172,0.35460404072654056
173,173,0.36164865146636826
174,174,0.3396130465553313
175,175,0.33957347223907125
176,176,0.56450704851802
177,177,0.5606268169791511
178,178,0.37237264321615043
179,179,0.22753899459883883
180,180,0.24486718844174515
181,181,0.18302892129009377
182,182,0.3073833638168555
183,183,0.18370519941956498
184,184,0.053407509593400904
185,185,0.09808119265096724
186,186,0.11442538466737306
187,187,0.029578465767828875
188,188,0.13249841791891817
189,189,0.1746786278533642
190,190,0.41239646947177516
191,191,0.39609220944254453
192,192,0.3507491197535076
193,193,0.6330137413803685
194,194,0.49609849171761744
195,195,0.5873487221085286
196,196,1.1504826047452792
197,197,0.8246641336607645
198,198,0.9134339659292374
199,199,0.8855768639229656
200,200,0.815487502545765
201,201,0.7903931024114677
202,202,0.7815067943819914
203,203,0.6330859328559082
204,204,0.4625401319271961
205,205,1.8259569635269044
206,206,0.6344577658779021
207,207,0.49723654433707354
208,208,0.48195931450167573
209,209,0.38004609951016965
210,210,0.4744467584799092
211,211,0.30634589208348356
212,212,0.2811694402606214
213,213,-0.031919248170781886
214,214,-0.1099904113656402
215,215,-0.29794934531510703
216,216,-0.3652299686613591
217,217,-0.4624920306605378
218,218,-0.5414318002554283
219,219,-0.5273106006005467
220,220,-0.4535141798077364
221,221,-0.4494161999866947
222,222,-0.389559649769201
223,223,-0.21074896665615603
224,224,-0.030971881875655756
225,225,-0.06736171371688465
