,time,value
0,0,-0.434197510228594
1,1,-0.447646986677739
2,2,-0.4728185852255703
3,3,-0.35629340795024883
4,4,-0.43107549307799226
5,5,-0.28366004309997295
6,6,-0.14440572519441655
7,7,-0.2734781833826279
8,8,-0.20513271976904918
9,9,-0.21985937723150165
10,10,-0.22805381063766691
11,11,-0.05311712259506413
12,12,-0.024488476577557605
13,13,0.1380195884026545
14,14,0.014561777420886216
15,15,-0.16965159248617198
16,16,-0.27088373238541535
17,17,-0.25507393538708967
18,18,-0.2983052877936574
19,19,-0.1609844928851396
20,20,-0.11767625090875028
21,21,-0.15269760134760932
22,22,-0.16252468381114013
23,23,-0.10255557511435984
24,24,-0.014841220572607113
25,25,-0.061166158069539164
26,26,-0.07821330260752304
27,27,-0.16629748440380673
28,28,-0.17359298101706291
29,29,-0.09788091592671552
30,30,-0.12519070177269775
31,31,-0.13645951737990247
32,32,-0.06168505170156013
33,33,-0.07582156532695661
34,34,-0.07649185468430147
35,35,-0.11402918173173329
36,36,-0.1785726043590613
37,37,-0.23704958424698033
38,38,-0.15006148631792882
39,39,-0.11524845190121893
40,40,-0.18203780257775265
41,41,-0.19050186666402144
42,42,-0.1655637582370607
43,43,-0.23818667950337338
44,44,-0.26928341165651815
45,45,-0.2615135065551365
46,46,-0.267092988544507
47,47,-0.25898597701265214
48,48,-0.09754987044219789
49,49,-0.09957557026409962
50,50,-0.18536829496129748
51,51,-0.11958588521721296
52,52,0.03486939177771641
53,53,0.004862528589219153
54,54,0.07288872628057234
55,55,0.13617483691472573
56,56,0.16552836764889267
57,57,0.14315398312383776
58,58,0.3240436441095354
59,59,0.2712009172250706
60,60,0.38737917380023373
61,61,0.3864852941947431
62,62,0.28819084439938375
63,63,0.45244787465404956
64,64,0.37845124367455946
65,65,0.29690335943985535
66,66,0.2147769025339972
67,67,0.2596849551439311
68,68,0.1964346214132701
69,69,0.33739964618582685
70,70,0.2208257913163174
71,71,0.20835337834884762
72,72,0.1615679098236305
73,73,0.20730546915084178
74,74,0.3295769251049404
75,75,0.2886905017180179
76,76,0.3479231688754544
77,77,0.3255980869651272
78,78,0.26846838250608435
79,79,0.26773737418641036
80,80,0.1830687572141312
81,81,0.18710900153276525
82,82,0.3049782435509513
83,83,0.417114131434743
84,84,0.4015926434542096
85,85,0.31868924248613284
86,86,0.34283113134193743
87,87,0.23099956025428986
88,88,0.3414593451140059
89,89,0.19057803288777994
90,90,0.1203783668784714
91,91,0.27536287928146497
92,92,0.33314378960139035
93,93,0.3156198884385566
94,94,0.22177946050926098
95,95,0.1275788716598324
96,96,0.14329300839965906
97,97,0.13294214284022945
98,98,0.2847216159324053
99,99,0.24997246472899695
100,100,0.2017178860037065
101,101,0.2028564506019678
102,102,0.2671277806573652
103,103,0.4051947496744463
104,104,0.4597118430222495
