,time,value
0,0,-1.2794676740710618
1,1,-1.2216012643592362
2,2,-1.1881776822392933
3,3,-1.0160139469989955
4,4,-1.1020068121517999
5,5,-0.931350584629715
6,6,-0.7753429872095121
7,7,-0.9398174902033882
8,8,-0.8337118644749357
9,9,-0.7855371009659635
10,10,-0.695658643112392
11,11,-0.3747812605531799
12,12,-0.25061736442395366
13,13,-0.029702865776259302
14,14,-0.228425228267364
15,15,-0.5545083118365965
16,16,-0.7667025211485796
17,17,-0.7952591292138982
18,18,-0.8338975436449482
19,19,-0.603477051811522
20,20,-0.46371765202603554
21,21,-0.4323453045709968
22,22,-0.3913069816183855
23,23,-0.292474403419806
24,24,-0.20117341822964485
25,25,-0.309300211394587
26,26,-0.3976526247240471
27,27,-0.5499313307815425
28,28,-0.556933191918621
29,29,-0.4165321560949329
30,30,-0.38049517199118277
31,31,-0.3237910724175875
32,32,-0.1831664010734788
33,33,-0.1916475516860452
34,34,-0.23222249623105284
35,35,-0.3474995509547562
36,36,-0.5012215500401016
37,37,-0.6130498241274156
38,38,-0.4974631387524297
39,39,-0.4088595006158383
40,40,-0.43163342734019067
41,41,-0.3831378229003919
42,42,-0.31708951877107705
43,43,-0.4096679435377168
44,44,-0.48640355892827525
45,45,-0.5273104488040986
46,46,-0.5761513843618009
47,47,-0.5676401340633648
48,48,-0.3279164851906713
49,49,-0.25875736597525467
50,50,-0.27660962440818787
51,51,-0.09064083434572393
52,52,0.1890837295719612
53,53,0.20489785639405234
54,54,0.29811982775947427
55,55,0.3671886333172806
56,56,0.38569849838629683
57,57,0.371700552014652
58,58,0.6396397965373364
59,59,0.6609465922540305
60,60,0.8974227076347062
61,61,0.9793851651208474
62,62,0.915034248673957
63,63,1.1289444356185305
64,64,1.0052203241626614
65,65,0.8258071064409893
66,66,0.6544951492939687
67,67,0.6655102479691621
68,68,0.5987942334105832
69,69,0.8110542132480908
70,70,0.7301335378141087
71,71,0.7651434084867772
72,72,0.7501314719998048
73,73,0.8261851781869183
74,74,0.9636434922644578
75,75,0.8747137371547129
76,76,0.896728571804285
77,77,0.834713629199411
78,78,0.7589009017431969
79,79,0.7857451419271169
80,80,0.7382704772519352
81,81,0.8150618865204559
82,82,1.0281084923000339
83,83,1.1952974068651219
84,84,1.1464479481560577
85,85,0.9793126351377738
86,86,0.9332060900116658
87,87,0.7532519931271271
88,88,0.873405027237094
89,89,0.7109350292683403
90,90,0.6779352004617706
91,91,0.9445252113923402
92,92,1.0701755765782417
93,93,1.044462625723507
94,94,0.8716903900235584
95,95,0.6790177127946984
96,96,0.6334736208028717
97,97,0.6026028329912843
98,98,0.8103996673258215
99,99,0.8223888258124137
100,100,0.8308853383544825
101,101,0.9119423584107934
102,102,1.0662107848481504
103,103,1.2809830432444371
104,104,1.3485274058291408
105,105,1.3197631436773998
106,106,1.1844333152456599
107,107,1.1717305321894171
108,108,1.196371774501638
109,109,1.1989916573676158
110,110,2.3063232482548104
111,111,1.4122144677828756
112,112,1.459285104800965
113,113,1.5507992760252907
114,114,1.5431693341941723
115,115,1.4311794803358002
116,116,1.3094441620879738
117,117,-0.2946599304693809
118,118,1.1286239074400068
119,119,1.319361205139998
120,120,1.4040552996330702
121,121,1.5171809629301418
122,122,1.498698805716721
123,123,1.567958857052516
124,124,1.3994375310131089
125,125,1.399994040894387
126,126,1.4105397963044717
127,127,1.2233082985671642
128,128,1.1139219616923077
129,129,1.2952817775757677
130,130,1.268172574041629
131,131,1.2292060310652109
132,132,1.298576042385587
133,133,1.375516775661681
134,134,1.1594853851653237
135,135,1.1294794256613632
136,136,1.1808127516607576
137,137,0.985110010522568
138,138,0.9079436250466897
139,139,0.870600485580236
140,140,0.9996045005330666
141,141,0.9852580508201785
142,142,0.8795298225336163
143,143,0.8576091632779247
144,144,0.8218382950980476
145,145,0.7121310153318507
146,146,0.559312827485589
147,147,0.4605540088499236
148,148,0.4027153360927543
149,149,0.6183180412588769
150,150,0.42151039363068665
151,151,0.1519747831231139
152,152,0.30784918548439777
153,153,0.2386918810699042
154,154,0.22641961200552319
155,155,0.22082909945819115
156,156,0.12563267405386142
157,157,0.1769136557179058
158,158,0.3356181461522225
159,159,0.2617225719448324
160,160,0.39063278950223657
161,161,0.40005881365979706
162,162,0.4548666001002586
163,163,0.45466731074827615
164,164,0.43468258690145695
165,165,0.45476459974197303
166,166,0.5211472744279024
167,167,0.5677371468424599
168,168,0.5035730896591829
169,169,0.32264115101787927
170,170,0.4254866380378972
171,171,0.39226414077727784
172,172,0.4671624647377655
173,173,0.47420225523619325
174,174,0.41511395847060406
175,175,0.35512484843202136
176,176,0.5201088889886489
177,177,0.47917596559522724
178,178,0.2909169715908269
179,179,0.18312637434526746
180,180,0.26039446342769473
181,181,0.25849609151556563
182,182,0.37839265296330704
183,183,0.29621060077538874
184,184,0.1288602190946716
185,185,0.11358436642991661
186,186,0.06997902272399993
187,187,-0.05192058803009579
188,188,-0.010668787813225902
189,189,0.14711893986098976
190,190,0.42787554204372397
191,191,0.4715111772540155
192,192,0.69423278836645
193,193,0.7454709403221904
194,194,0.5715029988048884
195,195,0.6028036934734758
196,196,0.6105406243466815
197,197,0.7431168774488381
198,198,0.8573759342200609
199,199,0.8410678388413912
200,200,0.8309183727037116
201,201,0.8657638678089377
202,202,0.8939206111512121
203,203,0.6480907443261191
204,204,0.5378964366004638
205,205,0.5356708069770684
206,206,0.5899149991065272
207,207,0.41564108571114594
208,208,0.40035903563434755
209,209,0.3354888720145932
210,210,0.48982942622385495
211,211,0.38166845506695146
212,212,0.30554728480410864
213,213,0.08044154594303762
214,214,-0.03468230910637216
215,215,-0.28259077877816424
216,216,-0.40982093784673607
217,217,-0.5441356917004672
218,218,-0.6230802815367578
219,219,-0.5719160305101264
220,220,-0.43817971447779147
221,221,-0.37414183941722773
222,222,-0.27724223782798374
223,223,-0.09843637495633824
224,224,0.044288017969607886
225,225,-0.052051349593941136
226,226,-0.19220080293559488
227,227,-0.32892756082307123
228,228,-0.3415825949589641
229,229,-0.2688405914000273
230,230,-0.21310807420565972
231,231,-0.25638519056239306
232,232,-0.14890510360823234
233,233,-0.13218133438749438
234,234,-0.19957735578871866
235,235,-0.3977503834423157
236,236,-0.5929773851582633
237,237,-0.7006807907251299
238,238,-0.8611781720039955
239,239,-0.8050870630493868
240,240,-0.8568472348486348
241,241,-0.76128741386074
242,242,-0.7676332104886889
243,243,-0.83611668321197
244,244,-0.862846560279664
245,245,-0.6670140537248789
246,246,-0.7670112140833568
247,247,-0.6039603951277519
248,248,-0.547051739121287
249,249,-0.4721447360526171
250,250,-0.5192915836076679
251,251,-0.6380049405243813
252,252,-0.534152758864624
253,253,-0.4189165921160596
254,254,-0.15554162336764615
255,255,-0.28816594319054384
256,256,-0.3395541019851725
257,257,-0.10320380367032372
258,258,-0.4246303439402163
259,259,-0.4776919726052298
260,260,-0.4176483740119152
261,261,-0.28941386479150466
262,262,-0.23242670172553398
263,263,-0.29242874237403593
264,264,-0.33656931413869356
265,265,-0.37493477372681805
266,266,-0.6390210366199848
267,267,-0.46772862472211874
268,268,-0.3406262227600285
269,269,-0.38718384376707116
270,270,-0.5197102193434466
271,271,-0.5146195857638522
272,272,-0.2767626822736888
273,273,-0.20024171154782683
274,274,-0.3053003210838549
275,275,-0.45302614060367885
276,276,-0.5535384637723745
277,277,-0.6594106126000795
278,278,-0.7477807658583945
279,279,-0.6879704440952116
280,280,-0.56710964665263
281,281,-0.5671782715657187
282,282,-0.4255564631788601
283,283,-0.45253853852783965
284,284,-0.5047335191469438
285,285,-0.4559346721650874
286,286,-0.6378692677638893
287,287,-0.6121764384750468
288,288,-0.5079869001260047
289,289,-0.4651725519606183
290,290,-0.32668453571873457
291,291,-0.35894941657594415
292,292,-0.27145640070559596
293,293,-0.11270034513346723
294,294,-0.1555936629640203
295,295,-0.43267456285580697
296,296,-0.5171489945275727
297,297,-0.5058524036342352
298,298,-0.6444210312666079
299,299,-0.7749819252249118
300,300,-0.6996279252112478
301,301,-0.7438820289423449
