,time,value
0,0,-6.397274108618274
1,1,-6.263162224790691
2,2,-6.431964787025232
3,3,-6.4751212539844385
4,4,-6.405823674670596
5,5,-6.0082865943172
6,6,-6.033044453571038
7,7,-6.0768985989849575
8,8,-5.966011598590739
9,9,-5.971350027176375
10,10,-6.156937491913092
11,11,-6.149429191515676
12,12,-5.755704924409063
13,13,-5.562206335140862
14,14,-5.627724139968392
15,15,-5.460549977359617
16,16,-5.521720049274458
17,17,-5.728120826406087
18,18,-5.562735965057647
19,19,-5.554887356039546
20,20,-5.458371068064948
21,21,-5.2781501496933
22,22,-5.2950390088480415
23,23,-5.306290838611474
24,24,-5.395398407103041
25,25,-5.411690663509855
26,26,-5.4093952134817265
27,27,-5.710908915128339
28,28,-5.9842954727106195
29,29,-6.007399340145214
30,30,-5.783253905867385
31,31,-5.604080124806656
32,32,-5.676982337456113
33,33,-5.77178111999428
34,34,-6.195228843387162
35,35,-6.5020021098255185
36,36,-6.185367719503658
37,37,-6.172746980402325
38,38,-6.424082030421476
39,39,-6.3773248378514005
40,40,-6.623804603119582
41,41,-6.818017675040534
42,42,-6.860139429579711
43,43,-6.7939710019771296
44,44,-6.623899198795043
45,45,-6.547585686090124
46,46,-6.486121169172124
47,47,-6.4076147640227585
48,48,-6.117432457845773
49,49,-6.087804202908201
50,50,-6.088151716548124
51,51,-6.118197072747853
52,52,-5.869474012395233
53,53,-5.83987979316651
54,54,-5.840038584772507
55,55,-5.76274472649984
56,56,-5.71630513617627
57,57,-5.48772738925136
58,58,-5.564005400575231
59,59,-5.617360939433334
60,60,-5.6671773627924
61,61,-5.768085281345174
62,62,-6.030927584639085
63,63,-6.0238307355046565
64,64,-6.026131954069704
65,65,-5.900767212706995
66,66,-5.935349162078001
67,67,-5.841516915733267
68,68,-5.534962212876993
69,69,-5.594478275033275
70,70,-5.636982557886116
71,71,-5.614788907929797
72,72,-5.58738387981463
73,73,-5.566554485000629
74,74,-5.350661270955567
75,75,-5.134842604015799
76,76,-5.048139804730151
